item,label
辛亥革命 爆发 后 美国 某报 报道 中国 成功 美国政府 模式 建立 联邦 共和国 欧美 留过学 具有 西方 观念 人任 领导 日本 不再 东方 最 西化 国家 此后 建立 中华民国 临时政府 报道 设想 相符 临时政府 基本 美国 三权分立 原则 架构 政体 革命 成功 后 建立 联邦制 中国 超过 日本 成为 亚洲 最 西化 国家 民国 临时 大总统 都 西方 民主 观念 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 中华民国 成立 后 孙中山 临时 大总统 名义 颁布 中华民国 临时 约法 基本 精神 参照 美国 政体 三权分立 原则 临时政府 基本 美国 政体 原则 架构 中华民国 不是 邦联 共和国 故项 错误 中华民国 建立 后 中国 并未 超过 日本 成为 亚洲 最 西化 国家 故项 错误 中华民国 成立 后 临时 大总统 袁世凯 窃取 革命 果实 提出 尊 孔复古 复辟 帝制 没有 西方 民主 观念 故项 错误 答案 知识点 知识点 清末 民主革命 风潮 辛亥革命 评价 两党制 形成 发展 海峡两岸 关系 发展,近代史
吕氏春秋 • 慎势 说 先王 之法立 天子 不 使 诸侯 疑焉立 诸侯 不 使 大夫 疑焉立 嫡子 不使 庶孽疑 疑生 争争 生乱 诸侯 失位 天下 乱 大夫 无 朝廷 乱 妻妾 不 分则 家室 乱 嫡孽 无别 宗族 乱 材料 体现 宗 法制 作用 维护 社会 安定 加强 周王 权力 区分 血缘 远近 保证 贵族 特权 地位 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 引文 可知 材料 主旨 止 乱 维护 社会安定 选项 周王 权力 加强 材料 中 表述 不符 排除 材料 没有 体现 区分 血缘 远近 错误 项 保证 贵族 特权 地位 礼乐 制度 实现 排除 故选 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
年月日 基辛格 年终 记者 招待会 上 宣称 没有 永久 敌人 国家 包括 共产党 国家 特别 共产党 中国 国家 判断 行为 依据 不是 国内 意识形态 依据 美国 提出 以上 主张 主要 基于 美国 中国 意识形态 领域 矛盾 不复存在 中国 敌 不 符合 美国 国家 利益 改革开放 使 中国 国力 空前 强大 美国 不得不 正视 现实 认识 中国 结盟 使 美国 苏 争霸 中 取得 优势 地位 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 年 美国 国务卿 基辛格 发表 上述 言论 表示 美国 愿意 改善 中国 关系 两国 意识形态 领域 矛盾 依然 存在 排除 项 中国 改革开放 始于 年项 错误 美国 并非 中国 结盟 项 不 符合 材料 史实 故选 知识点 知识点 中美关系 正常化 中日 邦交 正常化 和平共处 五项原则,现代史
难道 农民 儿子 生来 颈 上 带 圈 贵族 儿子 生来 腿 上 带 踢 马刺 享有 天然 能力 人 显然 平等 法律 以外 不 依赖 东西 自由人 伏尔泰 这段话 体现 思想 自由 平等 天赋人权 分权 制衡 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 享有 天然 能力 人 显然 平等 法律 以外 不 依赖 东西 自由人 内容 即可 概括 出 材料 分别 体现 进步 思想 自由 平等 天赋人权 思想 正确 分权 制衡 指 权利 相互 制约 平衡 题干 没有 体现 排除 答案 选 知识点 知识点 启蒙运动 扩展,近代史
朱熹 评注 儒家 经典 成为 文职人员 考试 以后 理学 成为 直到 世纪末 叶 以前 帝国 官方 正统观念 不断 增长 社会 僵化 提供 存在 学术性 理由 材料 强调 程朱 理学 有力 维护 封建 专制 统治 理学 成为 正统观念 儒家 退出 历史舞台 科举制 导致 社会 僵化 不断 增长 朱熹 评注 儒家 经典 成为 科举考试 内容 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 宋明理学 题干 材料 朱熹 评注 儒家 经典 成为 文职人员 考试 成为 官方 正统观念 不断 增长 社会 僵化 提供 存在 学术性 理由 可知 维护 封建 专制 统治 故项 正确 儒家 退出 历史舞台 说法 不 符合 史实 故项 错误 科举制 导致 社会 僵化 材料 没有 体现 出来 故项 错误 朱熹 评注 儒家 经典 成为 科举考试 内容 不是 材料 强调 重点 材料 强调 后 半 部分 故项 错误 知识点 知识点 宋明理学 文艺 春天,现代史
学者 指出 如果说 文艺复兴 人文主义者 清理 场地 启蒙运动 大兴土木 大兴土木 指 摧毁 蒙昧 专制主义 建设 工业 文明 国家 弘扬 理性 科学 思想 创立 民主法制 社会 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 欧洲 启蒙运动 知识点 旨在 考查 知识 迁移 准确 判断 能力 文艺复兴 运动 冲破 基督教 神学 束缚 唤醒 人 自我意识 促进 欧洲 人民 思想解放 启蒙运动 强调 理性 要求 建立 资产阶级 理性 王国 资产阶级 利益 建构 政治 制度 建立 资本主义 政治 制度 作 思想 理论 上 准备 符合 史实 题意 项 错误 不仅仅 摧毁 专制主义 问题 排除 项 提及 工业革命 世纪 年代 以后 与题 干 信息 明显 不符 排除 项 大兴土木 寓意 确立 资产 阶 民主 政治 不符 排除 答案 知识点 知识点 启蒙运动 扩展,近代史
较少 腥风血雨 较少 声色 惧 厉较 少 深思 高论 一路 随和 一路 感觉 经验 走绕 障碍 走 消耗 少 发展 快 走 温和 中 包含 刚健 渐进 中 累积 大步 国 政治 制度 演进 符合 材料 中 描述 法国 共和政体 美国 民主 共和制 英国 君主立宪制 中国 民主 共和制 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考察 运用 所学 知识 解决问题 能力 英国 光荣革命 称为 不 流血 革命 比较 温和 避免 社会 动荡 故项 正确 美国 资本主义 政治 制度 独立战争 之后 建立 起来 经历 腥风血雨 不选 法国 大革命 更为 激进 政局 长期 动荡不安 故项 错误 辛亥革命 之后 社会 动荡不安 故项 错误 选 知识点 知识点 议会 权力 确立 英国 国会 国王 殊死搏斗 责任制 内阁 形成 英国 责任 内阁制 形成 海峡两岸 关系 发展,近代史
探索 所有 奥秘 情绪 动机 爱情 欲望 恐惧 忧虑 内心 冲突 矛盾 记忆 梦幻 体验 极端 无法 表达 意识 状态 内心 去 理解 顿悟 狂喜 洞察 人类 灵魂 深处 下列 作品 材料 描述 风格 一致 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 情绪 动机 爱情 欲望 记忆 梦幻 内心 去 理解 顿悟 狂喜 洞察 人类 灵魂 深处 反映 重视 情感 表达 灵魂 呼唤 属于 浪漫主义 风格 自由 领导 人民 属于 浪漫主义 绘画 正确 拾穗 属于 现实主义 错误 向日葵 属于 印象派 错误 毕加索 手里 捧 书 女子 属于 现代主义 错误 答案 知识点 知识点 现实主义 美术 印象 画派 现代主义 美术,近代史
德国 著名 政治学家 经济学家 社会学家 马克斯 韦伯 曾 说道 科举制度 全面推行 成为 世袭 君主 一种 手腕 用来 阻止 孤立 等级 形成 等级 会 藩臣 内阁 做法 垄断 所有 官僚 意思 君主 科举制度 只 看不见 手来 维护 统治 科举制 中国 古代 最好 选官 制度 科举制度 行政效率 提高 创造 条件 科举制度 有利于 形成 全 社会 崇儒 重学 风气 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 依据 信息 成为 世袭 君主 一种 手腕 用来 阻止 孤立 等级 形成 等级 会 藩臣 内阁 做法 垄断 所有 官俸 可知 科举制 君主 用来 当作 统治 手段 科举制 分科 考试 方式 选拔 人才 标准 才学 不是 血缘 门第 相对 公平 公正 科举制 君主 不断扩大 统治 基础 赢得 支持者 项符合 题意 三项 与题 干 无关 答案 知识点 知识点 重 农抑商 政策 郡县制 德意志 帝国 君主立宪制 确立 宰相 制度 废除 内阁 出现 夏商 两代 政治 制度 选官 官 制度 变化 中央 官制 三公九卿 制 皇帝 制度 海峡两岸 关系 发展,古代史
世纪 中 前期 欧洲 来说 疾风暴雨 革命 波澜起伏 改革 时代 革命 改革 相继 成功 后 欧洲各国 没有 出现 思想家 描绘 美好 景象 人们 日益 尖锐 社会 矛盾 危机 感到 失望 不满 由此 文学艺术 领域 兴起 流派 代表作 自由 引导 人民 老人与海 日出 印象 巴黎圣母院 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 提到 世纪 中 前期 欧洲 来说 人们 日益 尖锐 社会 矛盾 危机 感到 失望 不满 结合 所学 知识 可知 反映 浪漫主义 艺术 历史背景 自由 引导 人民 巴黎圣母院 属于 浪漫主义 正确 正确 老人与海 属于 现代主义 排除 日出 印象 属于 印象派 排除 组合 错误 排除 组合 错误 排除 组合 错误 排除 知识点 知识点 现代主义 美术 现实主义 美术 印象 画派 文学 主要 成就,近代史
下列 科学家 科学 成就 对应 关系 中 不 正确 伽利略 自由落体 定律 牛顿 经典力学 标志 现代 物理学 基本 理论 框架 形成 爱因斯坦 物理学 思想 一次 重大 革命 普朗克 量子 理论 诞生 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 学生 近代 以来 科学家 主要 成就 掌握 伽利略 经典 物理学 奠基人 传说 中 比萨斜塔 上 做 小球 实验 证实 自由落体 运动 规律 选项 正确 牛顿 建立 经典 物理学 体系 标志 现代 物理学 基本 理论 框架 形成 事件 相对论 量子论 提出 本题 选择 选项 爱因斯坦 相对论 物理学 思想 一次 革命 选项 正确 普朗克 提出 量子态 假说 标志 量子 理论 诞生 选项 正确 答案 知识点 知识点 两弹一星 经典力学 载人 航天技术 发展 生物 进化论,现代史
儒学 发展 历程 中 沟通 佛老 以治儒书发 前人 未 发遂别 成为 时代 学术 东周 学者 汉代 学者 唐代 学者 宋代 学者 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 提到 沟通 佛老 以治儒书发 前人 未 发遂别 成为 时代 学术 结合 所学 知识 可知 反映 宋代 理学 特点 正确 东周 学者 没有 沟通 佛老 以治儒书 排除 汉代 学者 没有 吸收 佛教 道教 思想 排除 唐代 学者 不 符合 沟通 佛老 以治儒书 排除 知识点 知识点 宋明理学 文艺 春天,现代史
几十年 前 还 统治 全球 欧洲 大陆 前途 似乎 暗淡 危险 世纪 年代 后 东欧 西欧各国 却 惊人 东山再起 这一 复兴 中国 日益增长 实力 自信 一起 导致 一种 全新 世界 政治 格局 上述 材料 意在 说明 世界 格局 即将 呈现 一超 多强 局面 冷战 时期 已 呈现 政治 多极化 趋势 美苏 两极 格局 已 多极 格局 取代 多极化 格局 形成 缓慢 过程 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 世纪 年代 后 东欧 西欧各国 却 惊人 东山再起 这一 复兴 中国 日益增长 实力 自信 一起 导致 一种 全新 世界 政治 格局 结合 所学 知识 可知 反映 冷战 时期 已 呈现 政治 多极化 趋势 正确 世界 格局 即将 呈现 一超 多强 局面 两极 格局 结束 时期 排除 当时 美苏 两极 格局 仍然 存在 排除 多极化 趋势 不是 格局 排除 知识点 知识点 多极化 趋势 曲折 中 发展 摆脱 危机 困境 曲折 发展,现代史
美国 记者 鲍大 文章 中写 辩论 几乎 陷入僵局 周恩来 脱颖而出 成为 会议 明星 成为 排难解纷 平息 争端 带来 和平 人物 不 打算 改变 坚持 反共 立场 领导人 态度 改变 会议 方向 材料 中 所指 会议 年 中苏 会谈 年 日内瓦 会议 年 中印 会谈 年 万隆会议 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 年 万隆会议 上 面对 帝国主义 破坏 会议 阴谋 与会 国家 间 矛盾 分歧 周恩来 提出 求同存异 方针 促进 会议 取得 圆满成功 年 中苏 会谈 不 存在 坚持 反共 立场 领导人 排除 项 年 日内瓦 会议 上 周恩来 印度支那 停止 敌对行动 提出 合理 建议 材料 信息 不符 排除 项 年 中印 会谈 周恩来 第一次 提出 和平共处 五项原则 排除 项 答案 知识点 知识点 独立 之初 严峻形势 和平共处 五项原则,近代史
二战 后 美国 主导 盟国 军事 占领 当局 推动 日本 进行 改革 主要 指令 如下 材料 反映 美国 推动 日本 改革 目的 促进 日本 非军 亊 化 民主化 控制 日本 苏 冷战 消除 日本 封建主义 残余 势力 遏制 孤立 中国政府 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 表格 内容 看出 日本 法西斯 进行 惩治 民主化 改造 日本 改造 主要 目的 促进 日本 非军事化 民主化 选择项 三项 题干 没有 体现 排除 知识点 知识点 多极化 趋势 曲折 中 发展 摆脱 危机 困境 曲折 发展,现代史
美英 年 签订 财政 协定 规定 美国 英国 提供 亿美元 长期贷款 援助 前提条件 英国 批准 布雷顿 森林 协定 取消 英镑 区 外汇管制 帝国 特惠 制 贷款 必须 购买 美国 货物 形式 使用 由此可知 美国 援助 体现 关贸总协定 基本 精神 马歇尔 计划 重要 体现 意在 巩固 美英 战时 同盟 关系 有利于 推动 美国 经济 转型 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 购买 美国 货物 形式 使用 利于 美国 货物 畅销 推动 美国 经济 转型 选是 符合 题意 正确 美国 援助 带有 条件 并未 体现 出 关贸总协定 基本 精神 选项 不 符合 题意 排除 财政 协定 马歇尔 计划 毫无关系 选项 不 符合 题意 排除 战争 已经 结束 没 必要 巩固 美英 战时 同盟 关系 选项 不 符合 题意 排除 答案 知识点 知识点 世界贸易组织 中国 加入,现代史
